#t	i33i	i33o	i50i	i50o	i15i	i15o
  0.00000000000000	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71322039193928	  0.36734798027022
  0.01111625752663	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70679327220207	  0.36734798027022
  0.02223251505327	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71319619930710	  0.36734798027022
  0.03334877257990	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71352554817317	  0.36734798027022
  0.04446503010653	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71336473764189	  0.36734798027022
  0.05558128763316	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70702495172577	  0.36734798027022
  0.06669754515980	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71353822702373	  0.36734798027022
  0.07781380268643	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71382236716355	  0.36734798027022
  0.08893006021306	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70583720953415	  0.36734798027022
  0.10004631773969	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70586224261952	  0.36734798027022
  0.11116257526633	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70653834304586	  0.36734798027022
  0.12227883279296	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70653834304586	  0.36734798027022
  0.13339509031959	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70653834304586	  0.36734798027022
  0.14451134784623	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71285396727435	  0.36734798027022
  0.15562760537286	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71285431770892	  0.36734798027022
  0.16674386289949	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71285481496665	  0.36734798027022
  0.17786012042612	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71285509625077	  0.36734798027022
  0.18897637795276	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70653929168679	  0.36734798027022
  0.20009263547939	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70653929168679	  0.36734798027022
  0.21120889300602	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70653929168679	  0.36734798027022
  0.22232515053265	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70653929168679	  0.36734798027022
  0.23344140805929	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71286600505335	  0.36734798027022
  0.24455766558592	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71300503785696	  0.36734798027022
  0.25567392311255	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71340362984803	  0.36734798027022
  0.26679018063918	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71410167861160	  0.36734798027022
  0.27790643816582	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71482019004675	  0.36734798027022
  0.28902269569245	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71490345322746	  0.36734798027022
  0.30013895321908	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71488770209017	  0.36734798027022
  0.31125521074572	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71489508434766	  0.36734798027022
  0.32237146827235	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71481263761964	  0.36734798027022
  0.33348772579898	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70831616609280	  0.36734798027022
  0.34460398332561	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70828916910695	  0.36734798027022
  0.35572024085225	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70714117682428	  0.36734798027022
  0.36683649837888	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70666523358967	  0.36734798027022
  0.37795275590551	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70591896604177	  0.36734798027022
  0.38906901343214	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70552751555815	  0.36734798027022
  0.40018527095878	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70656823035427	  0.36734798027022
  0.41130152848541	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70656823035427	  0.36734798027022
  0.42241778601204	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70656823035427	  0.36734798027022
  0.43353404353868	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71324418422111	  0.36734798027022
  0.44465030106531	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71403323888852	  0.36734798027022
  0.45576655859194	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71405115112692	  0.36734798027022
  0.46688281611857	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71382047760566	  0.36734798027022
  0.47799907364521	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70717917435242	  0.36734798027022
  0.48911533117184	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70686653420272	  0.36734798027022
  0.50023158869847	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70619840577297	  0.36734798027022
  0.51134784622510	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70559174487484	  0.36734798027022
  0.52246410375174	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70648550994941	  0.36734798027022
  0.53358036127837	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70648550994941	  0.36734798027022
  0.54469661880500	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71280512928305	  0.36734798027022
  0.55581287633164	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71280512940403	  0.36734798027022
  0.56692913385827	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71380026354804	  0.36734798027022
  0.57804539138490	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71422862883807	  0.36734798027022
  0.58916164891153	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71465111709189	  0.36734798027022
  0.60027790643817	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71507828812034	  0.36734798027022
  0.61139416396480	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71550323235020	  0.36734798027022
  0.62251042149143	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71593047894766	  0.36734798027022
  0.63362667901806	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71635705715057	  0.36734798027022
  0.64474293654470	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71678492078051	  0.36734798027022
  0.65585919407133	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71721278539124	  0.36734798027022
  0.66697545159796	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71764149919823	  0.36734798027022
  0.67809170912459	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71807050369914	  0.36734798027022
  0.68920796665123	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71850016977419	  0.36734798027022
  0.70032422417786	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71893025329174	  0.36734798027022
  0.71144048170449	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71936091778176	  0.36734798027022
  0.72255673923113	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71979205610649	  0.36734798027022
  0.73367299675776	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72022374115130	  0.36734798027022
  0.74478925428439	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72065592586807	  0.36734798027022
  0.75590551181102	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72108864325396	  0.36734798027022
  0.76702176933766	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72152187279747	  0.36734798027022
  0.77813802686429	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72195562982470	  0.36734798027022
  0.78925428439092	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72238990562524	  0.36734798027022
  0.80037054191755	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72282470764415	  0.36734798027022
  0.81148679944419	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72326003245686	  0.36734798027022
  0.82260305697082	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72369588397096	  0.36734798027022
  0.83371931449745	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72413226114717	  0.36734798027022
  0.84483557202409	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72456916629607	  0.36734798027022
  0.85595182955072	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72500659946351	  0.36734798027022
  0.86706808707735	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72544456223592	  0.36734798027022
  0.87818434460398	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72588305515753	  0.36734798027022
  0.88930060213062	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72632207948596	  0.36734798027022
  0.90041685965725	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72676163599731	  0.36734798027022
  0.91153311718388	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72720172580060	  0.36734798027022
  0.92264937471051	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72764234978203	  0.36734798027022
  0.93376563223715	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72808350898474	  0.36734798027022
  0.94488188976378	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72852520434909	  0.36734798027022
  0.95599814729041	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72896743689055	  0.36734798027022
  0.96711440481704	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72941020757786	  0.36734798027022
  0.97823066234368	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.72985351741665	  0.36734798027022
  0.98934691987031	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.73029736739208	  0.36734798027022
  1.00046317739694	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.73074175850836	  0.36734798027022
  1.01157943492358	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.73118669176159	  0.36734798027022
  1.02269569245021	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.73163216815857	  0.36734798027022
  1.03381194997684	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.73207818870392	  0.36734798027022
  1.04492820750347	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.73252475440901	  0.36734798027022
  1.05604446503011	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.73297186628592	  0.36734798027022
