#t	i3	i5	i+15	i-15	ibus
  0.00000000000000	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22763063539957
  0.01111625752663	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22697405497370
  0.02223251505327	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22744374577359
  0.03334877257990	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22892316203357
  0.04446503010653	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22798630602549
  0.05558128763316	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22770403403357
  0.06669754515980	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22877080094408
  0.07781380268643	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  2.22997453530991
  0.08893006021306	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41184475545295
  0.10004631773969	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41185936185905
  0.11116257526633	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41225385567573
  0.12227883279296	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41225385567573
  0.13339509031959	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41225385567573
  0.14451134784623	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41225398760342
  0.15562760537286	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41225427294953
  0.16674386289949	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41225465697296
  0.17786012042612	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41225482671094
  0.18897637795276	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.64901763677035
  0.20009263547939	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.64901763677035
  0.21120889300602	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.64901763677035
  0.22232515053265	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.64901763677035
  0.23344140805929	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.64905638667326
  0.24455766558592	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.64952816407566
  0.25567392311255	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65083824461258
  0.26679018063918	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65304774161295
  0.27790643816582	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65514210539202
  0.28902269569245	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65494324695983
  0.30013895321908	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65457803395510
  0.31125521074572	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65442970137094
  0.32237146827235	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65404436073542
  0.33348772579898	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65316474828745
  0.34460398332561	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  1.65310173904460
  0.35572024085225	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41260559957177
  0.36683649837888	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41232789428446
  0.37795275590551	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41189245907134
  0.38906901343214	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41166405395678
  0.40018527095878	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41227129444356
  0.41130152848541	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41227129444356
  0.42241778601204	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41227129444356
  0.43353404353868	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41258193642168
  0.44465030106531	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41322354087375
  0.45576655859194	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41314449043354
  0.46688281611857	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41289080266777
  0.47799907364521	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41262777052348
  0.48911533117184	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41244534998195
  0.50023158869847	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41205550769814
  0.51134784622510	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41170153073878
  0.52246410375174	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41222302840651
  0.53358036127837	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41222302840651
  0.54469661880500	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41222302860405
  0.55581287633164	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41222302868573
  0.56692913385827	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41307536996203
  0.57804539138490	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41334828202883
  0.58916164891153	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41361558688864
  0.60027790643817	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41388714357428
  0.61139416396480	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41415650056250
  0.62251042149143	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41442788634402
  0.63362667901806	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41469852710044
  0.64474293654470	  0.60606060606061	  0.20000000000000	  0.03333333333333	 -0.01333333333333	  0.41497024681844
