#t	pwr	pps	pbt
  0.00000000000000	 35.56921449391611	 17.34813371263907	 18.22108072557180
  0.01111625752663	 35.56921449391611	 17.38200308085677	 18.18721140586739
  0.02223251505327	 35.56921449391611	 17.46622143544030	 18.10299303520880
  0.03334877257990	 35.56921449391611	 17.46008846800938	 18.10912601946147
  0.04446503010653	 35.56921449391611	 17.45525689675750	 18.11395758726791
  0.05558128763316	 35.56921449391611	 17.39188696337694	 18.17732752720621
  0.06669754515980	 35.56921449391611	 17.30903388148137	 18.26018060924766
  0.07781380268643	 35.56921449391611	 17.18142585233658	 18.38778864076288
  0.08893006021306	 13.56921449391612	 17.19012019057026	 -3.62090569666919
  0.10004631773969	 13.56921449391612	 17.06298142519928	 -3.49376693129148
  0.11116257526633	 13.56921449391612	 16.80342005746924	 -3.23420556357329
  0.12227883279296	 13.56921449391612	 16.57281843929162	 -3.00360394539711
  0.13339509031959	 13.56921449391612	 16.26772907894030	 -2.69851458504961
  0.14451134784623	 13.56921449391612	 15.95562770889244	 -2.38641321500001
  0.15562760537286	 13.56921449391612	 15.59397936825856	 -2.02476487437517
  0.16674386289949	 13.56921449391612	 15.21117346264653	 -1.64195896876775
  0.17786012042612	 13.56921449391612	 14.79011470043405	 -1.22090020656614
  0.18897637795276	 28.56921449391611	 14.21231823545592	 14.35689625593364
  0.20009263547939	 28.56921449391611	 13.69942658293145	 14.86978791098281
  0.21120889300602	 28.56921449391611	 13.21600173058542	 15.35321276231636
  0.22232515053265	 28.56921449391611	 12.66941665525632	 15.89979783863828
  0.23344140805929	 28.56921449391611	 12.11946930732149	 16.44974518658547
  0.24455766558592	 28.56921449391611	 11.53052733561678	 17.03868715737658
  0.25567392311255	 28.56921449391611	 10.92670333993133	 17.64251115233193
  0.26679018063918	 28.56921449391611	 10.29495882674546	 18.27425566149628
  0.27790643816582	 28.56921449391611	  9.64541864513719	 18.92379583844200
  0.28902269569245	 28.56921449391611	  8.97395104937554	 19.59526342335684
  0.30013895321908	 28.56921449391611	  8.28528273404137	 20.28393172504279
  0.31125521074572	 28.56921449391611	  7.57878006921014	 20.99043436615465
  0.32237146827235	 28.56921449391611	  6.85713845820502	 21.71207603571109
  0.33348772579898	 28.56921449391611	  6.12109977760233	 22.44811471631376
  0.34460398332561	 28.56921449391611	  5.37262876479300	 23.19658572909480
  0.35572024085225	 13.56921449391612	  4.61635714556331	  8.95285733530781
