#t	impx	ips	ibat	
  0.00000000000000	  2.94835426744102	  1.43799757379094	  1.51035669365008
  0.01111625752663	  2.95838327101658	  1.44570600934576	  1.51267726167082
  0.02223251505327	  2.95373548177670	  1.45042837617345	  1.50330710560325
  0.03334877257990	  2.95866624856063	  1.45233947928140	  1.50632676927922
  0.04446503010653	  2.95737866878775	  1.45130571910338	  1.50607294968437
  0.05558128763316	  2.96017889431858	  1.44740606332459	  1.51277283099399
  0.06669754515980	  2.96033905805831	  1.44058871668250	  1.51975034137581
  0.07781380268643	  2.96226342294266	  1.43089776037230	  1.53136566257036
  0.08893006021306	  1.11937671038837	  1.41807915253680	 -0.29870244214843
  0.10004631773969	  1.11536751478340	  1.40254951350091	 -0.28718199871751
  0.11116257526633	  1.11789100958384	  1.38433895498931	 -0.26644794540546
  0.12227883279296	  1.11616474396858	  1.36323260704979	 -0.24706786308122
  0.13339509031959	  1.11724339842437	  1.33942999640732	 -0.22218659798295
  0.14451134784623	  1.11650626739691	  1.31286585124353	 -0.19635958384662
  0.15562760537286	  1.11698572547778	  1.28365959323522	 -0.16667386775744
  0.16674386289949	  1.11669083388160	  1.25181733887271	 -0.13512650499112
  0.17786012042612	  1.11693264488670	  1.21742949365262	 -0.10049684876592
  0.18897637795276	  2.37360506597395	  1.18079657293620	  1.19280849303774
  0.20009263547939	  2.38066086085011	  1.14156756704045	  1.23909329380966
  0.21120889300602	  2.37760730866726	  1.09987141276867	  1.27773589589859
  0.22232515053265	  2.38121235801629	  1.05598183369028	  1.32523052432601
  0.23344140805929	  2.38053077282023	  1.00985519369047	  1.37067557912976
  0.24455766558592	  2.38271866769453	  0.96166461761398	  1.42105405008055
  0.25567392311255	  2.38309297773357	  0.91144788059259	  1.47164509714099
  0.26679018063918	  2.38472539067188	  0.85933933255903	  1.52538605811285
  0.27790643816582	  2.38560049027900	  0.80541645490502	  1.58018403537398
  0.28902269569245	  2.38704499898700	  0.74980097874274	  1.63724402024426
  0.30013895321908	  2.38818623382181	  0.69259160755355	  1.69559462626826
  0.31125521074572	  2.38960105330711	  0.63390825383527	  1.75569279947184
  0.32237146827235	  2.39090917932336	  0.57386230507335	  1.81704687425001
  0.33348772579898	  2.39236317098861	  0.51257599949067	  1.87978717149794
  0.34460398332561	  2.39379621397636	  0.45016912869668	  1.94362708527968
  0.35572024085225	  1.13678541490000	  0.38674364536309	  0.75004176953691
  0.36683649837888	  1.13427808540904	  0.32238580416158	  0.81189228124747
  0.37795275590551	  1.13652816682792	  0.25741513089417	  0.87911303593375
  0.38906901343214	  1.13569997133048	  0.19175107280391	  0.94394889852656
  0.40018527095878	  1.13701404801315	  0.00000000000000	  1.13701404801315
  0.41130152848541	  1.13720314312040	  0.00000000000000	  1.13720314312040
  0.42241778601204	  1.13764426684408	  0.00000000000000	  1.13764426684408
  0.43353404353868	  1.13791755893196	  0.00000000000000	  1.13791755893196
  0.44465030106531	  1.13830336895142	  0.00000000000000	  1.13830336895142
  0.45576655859194	  1.13861419231507	  0.00000000000000	  1.13861419231507
  0.46688281611857	  1.13897564199290	  0.00000000000000	  1.13897564199290
  0.47799907364521	  1.13930343081260	  0.00000000000000	  1.13930343081260
  0.48911533117184	  1.13965420736000	  0.00000000000000	  1.13965420736000
  0.50023158869847	  1.13998983880078	  0.00000000000000	  1.13998983880078
  0.51134784622510	  1.14033603460403	  0.00000000000000	  1.14033603460403
  0.52246410375174	  1.14067543531077	  0.00000000000000	  1.14067543531077
  0.53358036127837	  1.14101978028888	  0.00000000000000	  1.14101978028888
  0.54469661880500	  1.14136111977988	  0.00000000000000	  1.14136111977988
  0.55581287633164	  1.14170484536694	  0.00000000000000	  1.14170484536694
  0.56692913385827	  1.14204729598423	  0.00000000000000	  1.14204729598423
  0.57804539138490	  1.14239096141690	  0.00000000000000	  1.14239096141690
  0.58916164891153	  1.14273414681910	  0.00000000000000	  1.14273414681910
  0.60027790643817	  1.14307800784038	  0.00000000000000	  1.14307800784038
  0.61139416396480	  1.14342175610212	  0.00000000000000	  1.14342175610212
  0.62251042149143	  1.14376593056510	  0.00000000000000	  1.14376593056510
  0.63362667901806	  1.14411016292183	  0.00000000000000	  1.14411016292183
  0.64474293654470	  1.14445470565131	  0.00000000000000	  1.14445470565131
  0.65585919407133	  1.14479938604731	  0.00000000000000	  1.14479938604731
  0.66697545159796	  1.14514432289339	  0.00000000000000	  1.14514432289339
  0.67809170912459	  1.14548943496221	  0.00000000000000	  1.14548943496221
  0.68920796665123	  1.14583477838378	  0.00000000000000	  1.14583477838378
  0.70032422417786	  1.14618031488377	  0.00000000000000	  1.14618031488377
  0.71144048170449	  1.14652607112037	  0.00000000000000	  1.14652607112037
  0.72255673923113	  1.14687202905960	  0.00000000000000	  1.14687202905960
  0.73367299675776	  1.14721820144958	  0.00000000000000	  1.14721820144958
  0.74478925428439	  1.14756457982457	  0.00000000000000	  1.14756457982457
  0.75590551181102	  1.14791117034788	  0.00000000000000	  1.14791117034788
  0.76702176933766	  1.14825796908988	  0.00000000000000	  1.14825796908988
  0.77813802686429	  1.14860497908868	  0.00000000000000	  1.14860497908868
  0.78925428439092	  1.14895219857058	  0.00000000000000	  1.14895219857058
  0.80037054191755	  1.14929962908706	  0.00000000000000	  1.14929962908706
  0.81148679944419	  1.14964726989156	  0.00000000000000	  1.14964726989156
  0.82260305697082	  1.14999512182709	  0.00000000000000	  1.14999512182709
  0.83371931449745	  1.15034318463754	  0.00000000000000	  1.15034318463754
  0.84483557202409	  1.15069145882781	  0.00000000000000	  1.15069145882781
