   1.4933954e+05   1.0170000e+01   0.0000000e+00   1.2563540e+01   0.0000000e+00   1.2372997e+01   0.0000000e+00   1.2296780e+01
   1.4888692e+05   1.0175000e+01   1.9780072e+02   1.2560671e+01   1.9780072e+02   1.2370128e+01   1.9780072e+02   1.2293911e+01
   1.4843408e+05   1.0180000e+01   3.9560143e+02   1.2557803e+01   3.9560143e+02   1.2367260e+01   3.9560143e+02   1.2291043e+01
   1.4798101e+05   1.0185000e+01   5.9340215e+02   1.2554934e+01   5.9340215e+02   1.2364392e+01   5.9340215e+02   1.2288174e+01
   1.4752772e+05   1.0190000e+01   7.9120287e+02   1.2552066e+01   7.9120287e+02   1.2361523e+01   7.9120287e+02   1.2285306e+01
   1.4707409e+05   1.0200000e+01   9.8900359e+02   1.2549198e+01   9.8900359e+02   1.2358655e+01   9.8900359e+02   1.2282438e+01
   1.4662012e+05   1.0205000e+01   1.1868043e+03   1.2546329e+01   1.1868043e+03   1.2355786e+01   1.1868043e+03   1.2279569e+01
   1.4616593e+05   1.0210000e+01   1.3846050e+03   1.2543461e+01   1.3846050e+03   1.2352918e+01   1.3846050e+03   1.2276701e+01
   1.4571151e+05   1.0215000e+01   1.5824057e+03   1.2540592e+01   1.5824057e+03   1.2350050e+01   1.5824057e+03   1.2273832e+01
   1.4525687e+05   1.0220000e+01   1.7802065e+03   1.2537724e+01   1.7802065e+03   1.2347181e+01   1.7802065e+03   1.2270964e+01
   1.4480200e+05   1.0225000e+01   1.9780072e+03   1.2534856e+01   1.9780072e+03   1.2344313e+01   1.9780072e+03   1.2268096e+01
   1.4434691e+05   1.0230000e+01   2.1758079e+03   1.2531987e+01   2.1758079e+03   1.2341444e+01   2.1758079e+03   1.2265227e+01
   1.4389159e+05   1.0235000e+01   2.3736086e+03   1.2529119e+01   2.3736086e+03   1.2338576e+01   2.3736086e+03   1.2262359e+01
   1.4343593e+05   1.0245000e+01   2.5714093e+03   1.2526250e+01   2.5714093e+03   1.2335707e+01   2.5714093e+03   1.2259490e+01
   1.4297994e+05   1.0250000e+01   2.7692100e+03   1.2523382e+01   2.7692100e+03   1.2332839e+01   2.7692100e+03   1.2256622e+01
   1.4252372e+05   1.0255000e+01   2.9670108e+03   1.2520513e+01   2.9670108e+03   1.2329971e+01   2.9670108e+03   1.2253754e+01
   1.4206717e+05   1.0265000e+01   3.1648115e+03   1.2517645e+01   3.1648115e+03   1.2327102e+01   3.1648115e+03   1.2250885e+01
   1.4161028e+05   1.0270000e+01   3.3626122e+03   1.2514777e+01   3.3626122e+03   1.2324234e+01   3.3626122e+03   1.2248017e+01
   1.4115316e+05   1.0275000e+01   3.5604129e+03   1.2511908e+01   3.5604129e+03   1.2321365e+01   3.5604129e+03   1.2245148e+01
   1.4069570e+05   1.0285000e+01   3.7582136e+03   1.2509040e+01   3.7582136e+03   1.2318497e+01   3.7582136e+03   1.2242280e+01
   1.4023791e+05   1.0290000e+01   3.9560143e+03   1.2506171e+01   3.9560143e+03   1.2315629e+01   3.9560143e+03   1.2239411e+01
   1.3977978e+05   1.0300000e+01   4.1538151e+03   1.2503303e+01   4.1538151e+03   1.2312760e+01   4.1538151e+03   1.2236543e+01
   1.3932120e+05   1.0310000e+01   4.3516158e+03   1.2500435e+01   4.3516158e+03   1.2309892e+01   4.3516158e+03   1.2233675e+01
   1.3886217e+05   1.0320000e+01   4.5494165e+03   1.2497566e+01   4.5494165e+03   1.2307023e+01   4.5494165e+03   1.2230806e+01
   1.3840269e+05   1.0330000e+01   4.7472172e+03   1.2494698e+01   4.7472172e+03   1.2304155e+01   4.7472172e+03   1.2227938e+01
   1.3794287e+05   1.0335000e+01   4.9450179e+03   1.2491829e+01   4.9450179e+03   1.2301287e+01   4.9450179e+03   1.2225069e+01
   1.3748272e+05   1.0345000e+01   5.1428187e+03   1.2488961e+01   5.1428187e+03   1.2298418e+01   5.1428187e+03   1.2222201e+01
   1.3702200e+05   1.0360000e+01   5.3406194e+03   1.2486093e+01   5.3406194e+03   1.2295550e+01   5.3406194e+03   1.2219333e+01
   1.3656072e+05   1.0370000e+01   5.5384201e+03   1.2483224e+01   5.5384201e+03   1.2292681e+01   5.5384201e+03   1.2216464e+01
   1.3609899e+05   1.0380000e+01   5.7362208e+03   1.2480356e+01   5.7362208e+03   1.2289813e+01   5.7362208e+03   1.2213596e+01
   1.3563681e+05   1.0390000e+01   5.9340215e+03   1.2477487e+01   5.9340215e+03   1.2286944e+01   5.9340215e+03   1.2210727e+01
   1.3517429e+05   1.0395000e+01   6.1318222e+03   1.2474619e+01   6.1318222e+03   1.2284076e+01   6.1318222e+03   1.2207859e+01
   1.3471132e+05   1.0410000e+01   6.3296230e+03   1.2471750e+01   6.3296230e+03   1.2281208e+01   6.3296230e+03   1.2204990e+01
   1.3424779e+05   1.0420000e+01   6.5274237e+03   1.2468882e+01   6.5274237e+03   1.2278339e+01   6.5274237e+03   1.2202122e+01
