#t	i33i	i33o	i50i	i50o	i15i	i15o
  0.00000000000000	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71325680908833	  0.36734798027022
  0.01111625752663	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71344604297162	  0.36734798027022
  0.02223251505327	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71374786346046	  0.36734798027022
  0.03334877257990	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71413768678025	  0.36734798027022
  0.04446503010653	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71420612656572	  0.36734798027022
  0.05558128763316	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71423390349644	  0.36734798027022
  0.06669754515980	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71426839885646	  0.36734798027022
  0.07781380268643	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71435789684898	  0.36734798027022
  0.08893006021306	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70729294434289	  0.36734798027022
  0.10004631773969	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70730918378776	  0.36734798027022
  0.11116257526633	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70747192210927	  0.36734798027022
  0.12227883279296	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70712643605653	  0.36734798027022
  0.13339509031959	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70672522752522	  0.36734798027022
  0.14451134784623	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70634808711747	  0.36734798027022
  0.15562760537286	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70606159135514	  0.36734798027022
  0.16674386289949	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70665869414656	  0.36734798027022
  0.17786012042612	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70665869414656	  0.36734798027022
  0.18897637795276	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71343169736383	  0.36734798027022
  0.20009263547939	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71354259589056	  0.36734798027022
  0.21120889300602	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71350309613621	  0.36734798027022
  0.22232515053265	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71344679960068	  0.36734798027022
  0.23344140805929	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71342613765081	  0.36734798027022
  0.24455766558592	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71349635719156	  0.36734798027022
  0.25567392311255	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71369531458713	  0.36734798027022
  0.26679018063918	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71404359717830	  0.36734798027022
  0.27790643816582	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71440108545545	  0.36734798027022
  0.28902269569245	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71444212284906	  0.36734798027022
  0.30013895321908	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71443464853885	  0.36734798027022
  0.31125521074572	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71443797891334	  0.36734798027022
  0.32237146827235	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71450904743501	  0.36734798027022
  0.33348772579898	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71469803762413	  0.36734798027022
  0.34460398332561	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71503646875109	  0.36734798027022
  0.35572024085225	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71497817822511	  0.36734798027022
  0.36683649837888	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71504864445216	  0.36734798027022
  0.37795275590551	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70875593238591	  0.36734798027022
  0.38906901343214	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70851089171597	  0.36734798027022
  0.40018527095878	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70841816229258	  0.36734798027022
  0.41130152848541	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70836207842576	  0.36734798027022
  0.42241778601204	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70847486915509	  0.36734798027022
  0.43353404353868	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71485571307321	  0.36734798027022
  0.44465030106531	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71525179376907	  0.36734798027022
  0.45576655859194	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71526022823972	  0.36734798027022
  0.46688281611857	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71514530812626	  0.36734798027022
  0.47799907364521	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70882174673179	  0.36734798027022
