#t	pwr	pps	pbt
  0.00000000000000	 35.56921449391611	 33.23342582157232	  2.33578866725918
  0.01111625752663	 35.56921449391611	 35.92075113374721	 -0.35153664036630
  0.02223251505327	 35.56921449391611	 34.40317871702690	  1.16603576161583
  0.03334877257990	 35.56921449391611	 30.43935743670131	  5.12985705689681
  0.04446503010653	 35.56921449391611	 34.82344649244774	  0.74576798175932
  0.05558128763316	 35.56921449391611	 35.87162920586871	 -0.30241471246669
  0.06669754515980	 35.56921449391611	 32.64562026319918	  2.92359422772095
  0.07781380268643	 35.56921449391611	 30.04343622455675	  5.52577826913877
  0.08893006021306	 13.56921449391612	 27.63501520398991	-14.06580071055888
  0.10004631773969	 13.56921449391612	 22.89310259241869	 -9.32388809864434
  0.11116257526633	 13.56921449391612	 13.56921449392174	  0.00000000000000
  0.12227883279296	 13.56921449391612	 13.56921449391610	  0.00000000000000
  0.13339509031959	 13.56921449391612	 13.56921449395843	  0.00000000000000
  0.14451134784623	 13.56921449391612	 13.56930461973050	  0.00091483694692
  0.15562760537286	 13.56921449391612	 13.56936611318302	  0.00169631953401
  0.16674386289949	 13.56921449391612	 13.56946332262224	  0.00280499777931
  0.17786012042612	 13.56921449391612	 13.56945596650738	  0.00270899457478
  0.18897637795276	 28.56921449391611	 28.56921449391707	  0.00000000000000
  0.20009263547939	 28.56921449391611	 28.56921449391600	  0.00000000000000
  0.21120889300602	 28.56921449391611	 28.56921449391603	  0.00000000000000
  0.22232515053265	 28.56921449391611	 28.56921449392018	  0.00000000000000
  0.23344140805929	 28.56921449391611	 28.41092628473016	  0.15828819675926
  0.24455766558592	 28.56921449391611	 26.58134265912289	  1.98787183367225
  0.25567392311255	 28.56921449391611	 22.00604972419914	  6.56316471924132
  0.26679018063918	 28.56921449391611	 15.33632425209194	 13.23289024024532
  0.27790643816582	 28.56921449391611	 11.26182362565972	 17.30739085134954
  0.28902269569245	 28.56921449391611	 17.49716267128724	 11.07205182207870
  0.30013895321908	 28.56921449391611	 22.39465825845634	  6.17455620173018
  0.31125521074572	 28.56921449391611	 24.93261678498183	  3.63659770888424
  0.32237146827235	 28.56921449391611	 27.60175233297215	  0.96746215727900
  0.33348772579898	 28.56921449391611	 31.42011035018022	 -2.85089585642273
  0.34460398332561	 28.56921449391611	 30.76501864624284	 -2.19580415253264
  0.35572024085225	 13.56921449391612	 25.80810028834034	-12.23888579464608
  0.36683649837888	 13.56921449391612	 26.37478111677171	-12.80556662331301
  0.37795275590551	 13.56921449391612	 29.31006415377156	-15.74084966066702
  0.38906901343214	 13.56921449391612	 27.96697284778584	-14.39775835458954
  0.40018527095878	 13.56921449391612	 13.56921449391512	  0.00000000000000
  0.41130152848541	 13.56921449391612	 13.56921449389982	  0.00000000000000
  0.42241778601204	 13.56921449391612	 13.56921449392694	  0.00000000000000
  0.43353404353868	 13.56921449391612	  8.62306271144044	  4.94615178247568
  0.44465030106531	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.45576655859194	 13.56921449391612	  5.53838789301970	  8.03082658927331
  0.46688281611857	 13.56921449391612	 12.06499585065118	  1.50421864326493
  0.47799907364521	 13.56921449391612	 16.75131494233419	 -3.18210044842901
  0.48911533117184	 13.56921449391612	 18.66628744751613	 -5.09707295360044
  0.50023158869847	 13.56921449391612	 23.32302044169932	 -9.75380594790838
  0.51134784622510	 13.56921449391612	 25.92368733367590	-12.35447284015211
  0.52246410375174	 13.56921449391612	 13.56921449394933	  0.00000000000000
  0.53358036127837	 13.56921449391612	 13.56921449377325	  0.00000000000000
  0.54469661880500	 13.56921449391612	 13.56921283809327	  0.00000190268827
  0.55581287633164	 13.56921449391612	 13.56921247252994	  0.00000188462032
  0.56692913385827	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.57804539138490	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.58916164891153	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.60027790643817	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.61139416396480	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.62251042149143	 13.56921449391612	  0.00000000000000	 13.56921442326585
  0.63362667901806	 13.56921449391612	  0.00000000000000	 13.56921442210782
  0.64474293654470	 13.56921449391612	  0.00000000000000	 13.56921445203584
  0.65585919407133	 13.56921449391612	  0.00000000000000	 13.56921445980616
  0.66697545159796	 13.56921449391612	  0.00000000000000	 13.56921447553678
  0.67809170912459	 13.56921449391612	  0.00000000000000	 13.56921448296311
  0.68920796665123	 13.56921449391612	  0.00000000000000	 13.56921449076865
  0.70032422417786	 13.56921449391612	  0.00000000000000	 13.56921449468157
  0.71144048170449	 13.56921449391612	  0.00000000000000	 13.56921449658431
  0.72255673923113	 13.56921449391612	  0.00000000000000	 13.56921449586525
  0.73367299675776	 13.56921449391612	  0.00000000000000	 13.56921449246224
  0.74478925428439	 13.56921449391612	  0.00000000000000	 13.56921448659362
  0.75590551181102	 13.56921449391612	  0.00000000000000	 13.56921447777857
  0.76702176933766	 13.56921449391612	  0.00000000000000	 13.56921446631693
  0.77813802686429	 13.56921449391612	  0.00000000000000	 13.56921445166700
  0.78925428439092	 13.56921449391612	  0.00000000000000	 13.56921443397949
  0.80037054191755	 13.56921449391612	  0.00000000000000	 13.56921441283296
  0.81148679944419	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.82260305697082	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.83371931449745	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.84483557202409	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.85595182955072	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.86706808707735	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.87818434460398	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.88930060213062	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.90041685965725	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.91153311718388	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.92264937471051	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.93376563223715	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.94488188976378	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.95599814729041	 13.56921449391612	  0.00000000000000	 13.56921449391611
  0.96711440481704	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.97823066234368	 13.56921449391612	  0.00000000000000	 13.56921449391612
  0.98934691987031	 13.56921449391612	  0.00000000000000	 13.56921449391612
  1.00046317739694	 13.56921449391612	  0.00000000000000	 13.56921449391612
  1.01157943492358	 13.56921449391612	  0.00000000000000	 13.56921449391611
  1.02269569245021	 13.56921449391612	  0.00000000000000	 13.56921449391612
  1.03381194997684	 13.56921449391612	  0.00000000000000	 13.56921449391613
  1.04492820750347	 13.56921449391612	  0.00000000000000	 13.56921449391610
  1.05604446503011	 13.56921449391612	  0.00000000000000	 13.56921449391612
  1.06716072255674	 13.56921449391612	  0.00000000000000	 13.56921449391612
  1.07827698008337	 13.56921449391612	 23.69851276608706	-10.12929827216945
  1.08939323761000	 13.56921449391612	 22.26400933842998	 -8.69479484451843
  1.10050949513664	 13.56921449391612	 17.20074752847594	 -3.63153303457843
