570	30	0	0.437	0.187	0	3.603
580	30	0	0.437	0.187	0	3.603
590	30	0	0.437	0.187	0	3.603
600	30	0	0.437	0.187	0	3.603
610	30	0	0.437	0.187	0	3.603
620	30	0	0.437	0.187	0	3.603
630	30	0	0.437	0.187	0	3.603
640	30	0	0.437	0.187	0	3.603
650	30	0	0.437	0.187	0	3.603
660	30	0	0.437	0.187	0	3.603
670	30	0	0.437	0.187	0	3.603
680	30	0	0.437	0.187	0	3.603
690	30	0	0.437	0.187	0	3.603
700	30	0	0.437	0.187	0	3.603
710	30	0	0.437	0.187	0	3.603
720	30	0	0.437	0.187	0	3.603
730	30	0	0.437	0.187	0	3.603
740	30	0	0.437	0.187	0	3.603
750	30	0	0.437	0.187	0	3.603
760	30	0	0.437	0.187	0	3.603
770	30	0	0.437	0.187	0	3.603
780	30	0	0.437	0.187	0	3.603
790	30	0	0.437	0.187	0	3.603
800	30	0	0.437	0.187	0	3.603
810	30	0	0.437	0.187	0	3.603
820	30	0	0.437	0.187	0	3.603
830	30	0	0.437	0.187	0	3.603
840	30	0	0.437	0.187	0	3.603
850	30	0	0.437	0.187	0	3.603
860	30	0	0.437	0.187	0	3.603
870	30	0	0.437	0.187	0	3.603
880	30	0	0.437	0.187	0	3.603
890	30	0	0.437	0.187	0	3.603
900	30	0	0.437	0.187	0	3.603
910	30	0	0.437	0.187	0	3.603
920	30	0	0.437	0.187	0	3.603
930	30	0	0.437	0.187	0	3.603
940	30	0	0.437	0.187	0	3.603
950	30	0	0.437	0.187	0	3.603
960	30	0	0.437	0.187	0	3.603
970	30	0	0.437	0.187	0	3.603
980	30	0	0.437	0.187	0	3.603
990	30	0	0.437	0.187	0	3.603
1000	30	0	0.437	0.187	0	3.603
1010	30	0	0.437	0.187	0	3.603
1020	30	0	0.437	0.187	0	3.603
1030	30	0	0.437	0.187	0	3.603
1040	30	0	0.437	0.187	0	3.603
1050	30	0	0.437	0.187	0	3.603
1060	30	0	0.437	0.187	0	3.603
1070	30	0	0.437	0.187	0	3.603
1080	30	0	0.437	0.187	0	3.603
1090	30	0	0.437	0.187	0	3.603
1100	30	0	0.437	0.187	0	3.603
1110	30	0	0.437	0.187	0	3.603
1120	30	0	0.437	0.187	0	3.603
1130	30	0	0.437	0.187	0	3.603
1140	30	0	0.437	0.187	0	3.603
1150	30	0	0.437	0.187	0	3.603
1160	30	0	0.437	0.187	0	3.603
1170	30	0	0.437	0.187	0	3.603
1180	30	0	0.437	0.187	0	3.603
1190	30	0	0.437	0.187	0	3.603
1200	30	0	0.437	0.187	0	3.603
1210	30	0	0.437	0.187	0	3.603
1220	30	0	0.437	0.187	0	3.603
1230	30	0	0.437	0.187	0	3.603
1240	30	0	0.437	0.187	0	3.603
1250	30	0	0.437	0.187	0	3.603
1260	30	0	0.437	0.187	0	3.603
1270	30	0	0.437	0.187	0	3.603
1280	30	0	0.437	0.187	0	3.603
1290	30	0	0.437	0.187	0	3.603
1300	30	0	0.437	0.187	0	3.603
1310	30	0	0.437	0.187	0	3.603
1320	30	0	0.437	0.187	0	3.603
1330	30	0	0.437	0.187	0	3.603
1340	30	0	0.437	0.187	0	3.603
1350	30	0	0.437	0.187	0	3.603
1360	30	0	0.437	0.187	0	3.603
1370	30	0	0.437	0.187	0	3.603
1380	30	0	0.437	0.187	0	3.603
1390	30	0	0.437	0.187	0	3.603
1400	30	0	0.437	0.187	0	3.603
1410	30	0	0.437	0.187	0	3.603
1420	30	0	0.437	0.187	0	3.603
1430	30	0	0.437	0.187	0	3.603
1440	30	0	0.437	0.187	0	3.603
1450	30	0	0.437	0.187	0	3.603
1460	30	0	0.437	0.187	0	3.603
1470	30	0	0.437	0.187	0	3.603
1480	30	0	0.437	0.187	0	3.603
1490	30	0	0.437	0.187	0	3.603
1500	30	0	0.437	0.187	0	3.603
1510	30	0	0.437	0.187	0	3.603
1520	30	0	0.437	0.187	0	3.603
1530	30	0	0.437	0.187	0	3.603
1540	30	0	0.437	0.187	0	3.603
1550	30	0	0.437	0.187	0	3.603
1560	30	0	0.437	0.187	0	3.603
1570	30	0	0.437	0.187	0	3.603
1580	30	0	0.437	0.187	0	3.603
1590	30	0	0.437	0.187	0	3.603
1600	30	0	0.437	0.187	0	3.603
1610	30	0	0.437	0.187	0	3.603
1620	30	0	0.437	0.187	0	3.603
1630	30	0	0.437	0.187	0	3.603
1640	30	0	0.437	0.187	0	3.603
1650	30	0	0.437	0.187	0	3.603
1660	30	0	0.437	0.187	0	3.603
1670	30	0	0.437	0.187	0	3.603
1680	30	0	0.437	0.187	0	3.603
1690	30	0	0.437	0.187	0	3.603
1700	30	0	0.437	0.187	0	3.603
1710	30	0	0.437	0.187	0	3.603
1720	30	0	0.437	0.187	0	3.603
1730	30	0	0.437	0.187	0	3.603
1740	30	0	0.437	0.187	0	3.603
1750	30	0	0.437	0.187	0	3.603
1760	30	0	0.437	0.187	0	3.603
1770	30	0	0.437	0.187	0	3.603
1780	30	0	0.437	0.187	0	3.603
1790	30	0	0.437	0.187	0	3.603
1800	30	0	0.437	0.187	0	3.603
1810	30	0	0.437	0.187	0	3.603
1820	30	0	0.437	0.187	0	3.603
1830	30	0	0.437	0.187	0	3.603
1840	30	0	0.437	0.187	0	3.603
1850	30	0	0.437	0.187	0	3.603
1860	30	0	0.437	0.187	0	3.603
1870	30	0	0.437	0.187	0	3.603
1880	30	0	0.437	0.187	0	3.603
1890	30	0	0.437	0.187	0	3.603
1900	30	0	0.437	0.187	0	3.603
1910	30	0	0.437	0.187	0	3.603
1920	30	0	0.437	0.187	0	3.603
1930	30	0	0.437	0.187	0	3.603
1940	30	0	0.437	0.187	0	3.603
1950	30	0	0.437	0.187	0	3.603
1960	30	0	0.437	0.187	0	3.603
1970	30	0	0.437	0.187	0	3.603
1980	30	0	0.437	0.187	0	3.603
1990	30	0	0.437	0.187	0	3.603
2000	30	0	0.437	0.187	0	3.603
2010	30	0	0.437	0.187	0	3.603
2020	30	0	0.437	0.187	0	3.603
2030	30	0	0.437	0.187	0	3.603
2040	30	0	0.437	0.187	0	3.603
2050	30	0	0.437	0.187	0	3.603
2060	30	0	0.437	0.187	0	3.603
2070	30	0	0.437	0.187	0	3.603
2080	30	0	0.437	0.187	0	3.603
2090	30	0	0.437	0.187	0	3.603
2100	30	0	0.437	0.187	0	3.603
2110	30	0	0.437	0.187	0	3.603
2120	30	0	0.437	0.187	0	3.603
2130	30	0	0.437	0.187	0	3.603
2140	30	0	0.437	0.187	0	3.603
2150	30	0	0.437	0.187	0	3.603
2160	30	0	0.437	0.187	0	3.603
2170	30	0	0.437	0.187	0	3.603
2180	30	0	0.437	0.187	0	3.603
2190	30	0	0.437	0.187	0	3.603
2200	30	0	0.437	0.187	0	3.603
2210	30	0	0.437	0.187	0	3.603
2220	30	0	0.437	0.187	0	3.603
2230	30	0	0.437	0.187	0	3.603
2240	30	0	0.437	0.187	0	3.603
2250	30	0	0.437	0.187	0	3.603
2260	30	0	0.437	0.187	0	3.603
2270	30	0	0.437	0.187	0	3.603
2280	30	0	0.437	0.187	0	3.603
2290	30	0	0.437	0.187	0	3.603
2300	30	0	0.437	0.187	0	3.603
2310	30	0	0.437	0.187	0	3.603
2320	30	0	0.437	0.187	0	3.603
2330	30	0	0.437	0.187	0	3.603
2340	30	0	0.437	0.187	0	3.603
2350	30	0	0.437	0.187	0	3.603
2360	30	0	0.437	0.187	0	3.603
2370	30	0	0.437	0.187	0	3.603
2380	30	0	0.437	0.187	0	3.603
2390	30	0	0.437	0.187	0	3.603
2400	30	0	0.437	0.187	0	3.603
2410	30	0	0.437	0.187	0	3.603
2420	30	0	0.437	0.187	0	3.603
2430	30	0	0.437	0.187	0	3.603
2440	30	0	0.437	0.187	0	3.603
2450	30	0	0.437	0.187	0	3.603
2460	30	0	0.437	0.187	0	3.603
2470	30	0	0.437	0.187	0	3.603
2480	30	0	0.437	0.187	0	3.603
2490	30	0	0.437	0.187	0	3.603
2500	30	0	0.437	0.187	0	3.603
2510	30	0	0.437	0.187	0	3.603
2520	30	0	0.437	0.187	0	3.603
2530	30	0	0.437	0.187	0	3.603
2540	30	0	0.437	0.187	0	3.603
2550	30	0	0.437	0.187	0	3.603
2560	30	0	0.437	0.187	0	3.603
2570	30	0	0.437	0.187	0	3.603
2580	30	0	0.437	0.187	0	3.603
2590	30	0	0.437	0.187	0	3.603
2600	30	0	0.437	0.187	0	3.603
2610	30	0	0.437	0.187	0	3.603
2620	30	0	0.437	0.187	0	3.603
2630	30	0	0.437	0.187	0	3.603
2640	30	0	0.437	0.187	0	3.603
2650	30	0	0.437	0.187	0	3.603
2660	30	0	0.437	0.187	0	3.603
2670	30	0	0.437	0.187	0	3.603
2680	30	0	0.437	0.187	0	3.603
2690	30	0	0.437	0.187	0	3.603
2700	30	0	0.437	0.187	0	3.603
2710	30	0	0.437	0.187	0	3.603
2720	30	0	0.437	0.187	0	3.603
2730	30	0	0.437	0.187	0	3.603
2740	30	0	0.437	0.187	0	3.603
2750	30	0	0.437	0.187	0	3.603
2760	30	0	0.437	0.187	0	3.603
2770	30	0	0.437	0.187	0	3.603
2780	30	0	0.437	0.187	0	3.603
2790	30	0	0.437	0.187	0	3.603
2800	30	0	0.437	0.187	0	3.603
2810	30	0	0.437	0.187	0	3.603
2820	30	0	0.437	0.187	0	3.603
2830	30	0	0.437	0.187	0	3.603
2840	30	0	0.437	0.187	0	3.603
2850	30	0	0.437	0.187	0	3.603
2860	30	0	0.437	0.187	0	3.603
2870	30	0	0.437	0.187	0	3.603
2880	30	0	0.437	0.187	0	3.603
2890	30	0	0.437	0.187	0	3.603
2900	30	0	0.437	0.187	0	3.603
2910	30	0	0.437	0.187	0	3.603
2920	30	0	0.437	0.187	0	3.603
2930	30	0	0.437	0.187	0	3.603
2940	30	0	0.437	0.187	0	3.603
2950	30	0	0.437	0.187	0	3.603
2960	30	0	0.437	0.187	0	3.603
2970	30	0	0.437	0.187	0	3.603
2980	30	0	0.437	0.187	0	3.603
2990	30	0	0.437	0.187	0	3.603
3000	30	0	0.437	0.187	0	3.603
3010	30	0	0.437	0.187	0	3.603
3020	30	0	0.437	0.187	0	3.603
3030	30	0	0.437	0.187	0	3.603
3040	30	0	0.437	0.187	0	3.603
3050	30	0	0.437	0.187	0	3.603
3060	30	0	0.437	0.187	0	3.603
3070	30	0	0.437	0.187	0	3.603
3080	30	0	0.437	0.187	0	3.603
3090	30	0	0.437	0.187	0	3.603
3100	30	0	0.437	0.187	0	3.603
3110	30	0	0.437	0.187	0	3.603
3120	30	0	0.437	0.187	0	3.603
3130	30	0	0.437	0.187	0	3.603
3140	30	0	0.437	0.187	0	3.603
3150	30	0	0.437	0.187	0	3.603
3160	30	0	0.437	0.187	0	3.603
3170	30	0	0.437	0.187	0	3.603
3180	30	0	0.437	0.187	0	3.603
3190	30	0	0.437	0.187	0	3.603
3200	30	0	0.437	0.187	0	3.603
3210	30	0	0.437	0.187	0	3.603
3220	30	0	0.437	0.187	0	3.603
3230	30	0	0.437	0.187	0	3.603
3240	30	0	0.437	0.187	0	3.603
3250	30	0	0.437	0.187	0	3.603
3260	30	0	0.437	0.187	0	3.603
3270	30	0	0.437	0.187	0	3.603
3280	30	0	0.437	0.187	0	3.603
3290	30	0	0.437	0.187	0	3.603
3300	30	0	0.437	0.187	0	3.603
3310	30	0	0.437	0.187	0	3.603
3320	30	0	0.437	0.187	0	3.603
3330	30	0	0.437	0.187	0	3.603
3340	30	0	0.437	0.187	0	3.603
3350	30	0	0.437	0.187	0	3.603
3360	30	0	0.437	0.187	0	3.603
3370	30	0	0.437	0.187	0	3.603
3380	30	0	0.437	0.187	0	3.603
3390	30	0	0.437	0.187	0	3.603
3400	30	0	0.437	0.187	0	3.603
3410	30	0	0.437	0.187	0	3.603
3420	30	0	0.437	0.187	0	3.603
3430	30	0	0.437	0.187	0	3.603
3440	30	0	0.437	0.187	0	3.603
3450	30	0	0.437	0.187	0	3.603
3460	30	0	0.437	0.187	0	3.603
3470	30	0	0.437	0.187	0	3.603
3480	30	0	0.437	0.187	0	3.603
3490	30	0	0.437	0.187	0	3.603
3500	30	0	0.437	0.187	0	3.603
3510	30	0	0.437	0.187	0	3.603
3520	30	0	0.437	0.187	0	3.603
3530	30	0	0.437	0.187	0	3.603
3540	30	0	0.437	0.187	0	3.603
3550	30	0	0.437	0.187	0	3.603
3560	30	0	0.437	0.187	0	3.603
3570	30	0	0.437	0.187	0	3.603
3580	30	0	0.437	0.187	0	3.603
3590	30	0	0.437	0.187	0	3.603
3600	0	0	0.437	0.187	0	3.603
3610	0	0	0.437	0.187	0	3.603
3620	0	0	0.437	0.187	0	3.603
3630	0	0	0.437	0.187	0	3.603
3640	0	0	0.437	0.187	0	3.603
3650	0	0	0.437	0.187	0	3.603
3660	0	0	0.437	0.187	0	3.603
3670	0	0	0.437	0.187	0	3.603
3680	0	0	0.437	0.187	0	3.603
3690	0	0	0.437	0.187	0	3.603
3700	0	0	0.437	0.187	0	3.603
3710	0	0	0.437	0.187	0	3.603
3720	0	0	0.437	0.187	0	3.603
3730	0	0	0.437	0.187	0	3.603
3740	0	0	0.437	0.187	0	3.603
3750	0	0	0.437	0.187	0	3.603
3760	0	0	0.437	0.187	0	3.603
3770	0	0	0.437	0.187	0	3.603
3780	0	0	0.437	0.187	0	3.603
3790	0	0	0.437	0.187	0	3.603
3800	0	0	0.437	0.187	0	3.603
3810	0	0	0.437	0.187	0	3.603
3820	0	0	0.437	0.187	0	3.603
3830	0	0	0.437	0.187	0	3.603
3840	0	0	0.437	0.187	0	3.603
3850	0	0	0.437	0.187	0	3.603
3860	0	0	0.437	0.187	0	3.603
3870	0	0	0.437	0.187	0	3.603
3880	0	0	0.437	0.187	0	3.603
3890	0	0	0.437	0.187	0	3.603
3900	0	0	0.437	0.187	0	3.603
3910	0	0	0.437	0.187	0	3.603
3920	0	0	0.437	0.187	0	3.603
3930	0	0	0.437	0.187	0	3.603
3940	0	0	0.437	0.187	0	3.603
3950	0	0	0.437	0.187	0	3.603
3960	0	0	0.437	0.187	0	3.603
3970	0	0	0.437	0.187	0	3.603
3980	0	0	0.437	0.187	0	3.603
3990	0	0	0.437	0.187	0	3.603
4000	0	0	0.437	0.187	0	3.603
4010	0	0	0.437	0.187	0	3.603
4020	0	0	0.437	0.187	0	3.603
4030	0	0	0.437	0.187	0	3.603
4040	0	0	0.437	0.187	0	3.603
4050	0	0	0.437	0.187	0	3.603
4060	0	0	0.437	0.187	0	3.603
4070	0	0	0.437	0.187	0	3.603
4080	0	0	0.437	0.187	0	3.603
4090	0	0	0.437	0.187	0	3.603
4100	0	0	0.437	0.187	0	3.603
4110	0	0	0.437	0.187	0	3.603
4120	0	0	0.437	0.187	0	3.603
4130	0	0	0.437	0.187	0	3.603
4140	0	0	0.437	0.187	0	3.603
4150	0	0	0.437	0.187	0	3.603
4160	0	0	0.437	0.187	0	3.603
4170	0	0	0.437	0.187	0	3.603
4180	0	0	0.437	0.187	0	3.603
4190	0	0	0.437	0.187	0	3.603
4200	0	0	0.437	0.187	0	3.603
4210	0	0	0.437	0.187	0	3.603
4220	0	0	0.437	0.187	0	3.603
4230	0	0	0.437	0.187	0	3.603
4240	0	0	0.437	0.187	0	3.603
4250	0	0	0.437	0.187	0	3.603
4260	0	0	0.437	0.187	0	3.603
4270	0	0	0.437	0.187	0	3.603
4280	0	0	0.437	0.187	0	3.603
4290	0	0	0.437	0.187	0	3.603
4300	0	0	0.437	0.187	0	3.603
4310	0	0	0.437	0.187	0	3.603
4320	0	0	0.437	0.187	0	3.603
4330	0	0	0.437	0.187	0	3.603
4340	0	0	0.437	0.187	0	3.603
4350	0	0	0.437	0.187	0	3.603
4360	0	0	0.437	0.187	0	3.603
4370	0	0	0.437	0.187	0	3.603
4380	0	0	0.437	0.187	0	3.603
4390	0	0	0.437	0.187	0	3.603
4400	0	0	0.437	0.187	0	3.603
4410	0	0	0.437	0.187	0	3.603
4420	0	0	0.437	0.187	0	3.603
4430	0	0	0.437	0.187	0	3.603
4440	0	0	0.437	0.187	0	3.603
4450	0	0	0.437	0.187	0	3.603
4460	0	0	0.437	0.187	0	3.603
4470	0	0	0.437	0.187	0	3.603
4480	0	0	0.437	0.187	0	3.603
4490	0	0	0.437	0.187	0	3.603
4500	0	0	0.437	0.187	0	3.603
4510	0	0	0.437	0.187	0	3.603
4520	0	0	0.437	0.187	0	3.603
4530	0	0	0.437	0.187	0	3.603
4540	0	0	0.437	0.187	0	3.603
4550	0	0	0.437	0.187	0	3.603
4560	0	0	0.437	0.187	0	3.603
4570	0	0	0.437	0.187	0	3.603
4580	0	0	0.437	0.187	0	3.603
4590	0	0	0.437	0.187	0	3.603
4600	0	0	0.437	0.187	0	3.603
4610	0	0	0.437	0.187	0	3.603
4620	0	0	0.437	0.187	0	3.603
4630	0	0	0.437	0.187	0	3.603
4640	0	0	0.437	0.187	0	3.603
4650	0	0	0.437	0.187	0	3.603
4660	0	0	0.437	0.187	0	3.603
4670	0	0	0.437	0.187	0	3.603
4680	0	0	0.437	0.187	0	3.603
4690	0	0	0.437	0.187	0	3.603
4700	0	0	0.437	0.187	0	3.603
4710	0	0	0.437	0.187	0	3.603
4720	0	0	0.437	0.187	0	3.603
4730	0	0	0.437	0.187	0	3.603
4740	0	0	0.437	0.187	0	3.603
4750	0	0	0.437	0.187	0	3.603
4760	0	0	0.437	0.187	0	3.603
4770	0	0	0.437	0.187	0	3.603
4780	0	0	0.437	0.187	0	3.603
4790	0	0	0.437	0.187	0	3.603
4800	0	0	0.437	0.187	0	3.603
4810	0	0	0.437	0.187	0	3.603
4820	0	0	0.437	0.187	0	3.603
4830	0	0	0.437	0.187	0	3.603
4840	0	0	0.437	0.187	0	3.603
4850	0	0	0.437	0.187	0	3.603
4860	0	0	0.437	0.187	0	3.603
4870	0	0	0.437	0.187	0	3.603
4880	0	0	0.437	0.187	0	3.603
4890	0	0	0.437	0.187	0	3.603
4900	0	0	0.437	0.187	0	3.603
4910	0	0	0.437	0.187	0	3.603
4920	0	0	0.437	0.187	0	3.603
4930	0	0	0.437	0.187	0	3.603
4940	0	0	0.437	0.187	0	3.603
4950	0	0	0.437	0.187	0	3.603
4960	0	0	0.437	0.187	0	3.603
4970	0	0	0.437	0.187	0	3.603
4980	0	0	0.437	0.187	0	3.603
4990	0	0	0.437	0.187	0	3.603
5000	0	0	0.437	0.187	0	3.603
5010	0	0	0.437	0.187	0	3.603
5020	0	0	0.437	0.187	0	3.603
5030	0	0	0.437	0.187	0	3.603
5040	0	0	0.437	0.187	0	3.603
5050	0	0	0.437	0.187	0	3.603
5060	0	0	0.437	0.187	0	3.603
5070	0	0	0.437	0.187	0	3.603
5080	0	0	0.437	0.187	0	3.603
5090	0	0	0.437	0.187	0	3.603
5100	0	0	0.437	0.187	0	3.603
5110	0	0	0.437	0.187	0	3.603
5120	0	0	0.437	0.187	0	3.603
5130	0	0	0.437	0.187	0	3.603
5140	0	0	0.437	0.187	0	3.603
5150	0	0	0.437	0.187	0	3.603
5160	0	0	0.437	0.187	0	3.603
5170	0	0	0.437	0.187	0	3.603
5180	0	0	0.437	0.187	0	3.603
5190	0	0	0.437	0.187	0	3.603
5200	0	0	0.437	0.187	0	3.603
5210	0	0	0.437	0.187	0	3.603
5220	0	0	0.437	0.187	0	3.603
5230	0	0	0.437	0.187	0	3.603
5240	0	0	0.437	0.187	0	3.603
5250	0	0	0.437	0.187	0	3.603
5260	0	0	0.437	0.187	0	3.603
5270	0	0	0.437	0.187	0	3.603
5280	0	0	0.437	0.187	0	3.603
5290	0	0	0.437	0.187	0	3.603
5300	0	0	0.437	0.187	0	3.603
5310	0	0	0.437	0.187	0	3.603
5320	0	0	0.437	0.187	0	3.603
5330	0	0	0.437	0.187	0	3.603
5340	0	0	0.437	0.187	0	3.603
5350	0	0	0.437	0.187	0	3.603
5360	0	0	0.437	0.187	0	3.603
5370	0	0	0.437	0.187	0	3.603
5380	0	0	0.437	0.187	0	3.603
5390	0	0	0.437	0.187	0	3.603
5400	30	0	0.437	0.187	0	3.603
5410	30	0	0.437	0.187	0	3.603
5420	30	0	0.437	0.187	0	3.603
5430	30	0	0.437	0.187	0	3.603
5440	30	0	0.437	0.187	0	3.603
5450	30	0	0.437	0.187	0	3.603
5460	30	0	0.437	0.187	0	3.603
5470	30	0	0.437	0.187	0	3.603
5480	30	0	0.437	0.187	0	3.603
5490	30	0	0.437	0.187	0	3.603
5500	30	0	0.437	0.187	0	3.603
5510	30	0	0.437	0.187	0	3.603
5520	30	0	0.437	0.187	0	3.603
5530	30	0	0.437	0.187	0	3.603
5540	30	0	0.437	0.187	0	3.603
5550	30	0	0.437	0.187	0	3.603
5560	30	0	0.437	0.187	0	3.603
5570	30	0	0.437	0.187	0	3.603
5580	30	0	0.437	0.187	0	3.603
5590	30	0	0.437	0.187	0	3.603
5600	30	0	0.437	0.187	0	3.603
5610	30	0	0.437	0.187	0	3.603
5620	30	0	0.437	0.187	0	3.603
5630	30	0	0.437	0.187	0	3.603
5640	30	0	0.437	0.187	0	3.603
5650	30	0	0.437	0.187	0	3.603
5660	30	0	0.437	0.187	0	3.603
5670	30	0	0.437	0.187	0	3.603
5680	30	0	0.437	0.187	0	3.603
5690	30	0	0.437	0.187	0	3.603
5700	30	0	0.437	0.187	0	3.603
5710	30	0	0.437	0.187	0	3.603
5720	30	0	0.437	0.187	0	3.603
5730	30	0	0.437	0.187	0	3.603
5740	30	0	0.437	0.187	0	3.603
5750	30	0	0.437	0.187	0	3.603
5760	30	0	0.437	0.187	0	3.603
5770	30	0	0.437	0.187	0	3.603
5780	30	0	0.437	0.187	0	3.603
5790	30	0	0.437	0.187	0	3.603
5800	30	0	0.437	0.187	0	3.603
5810	30	0	0.437	0.187	0	3.603
5820	30	0	0.437	0.187	0	3.603
5830	30	0	0.437	0.187	0	3.603
5840	30	0	0.437	0.187	0	3.603
5850	30	0	0.437	0.187	0	3.603
5860	30	0	0.437	0.187	0	3.603
5870	30	0	0.437	0.187	0	3.603
5880	30	0	0.437	0.187	0	3.603
5890	30	0	0.437	0.187	0	3.603
5900	30	0	0.437	0.187	0	3.603
5910	30	0	0.437	0.187	0	3.603
5920	30	0	0.437	0.187	0	3.603
5930	30	0	0.437	0.187	0	3.603
5940	30	0	0.437	0.187	0	3.603
5950	30	0	0.437	0.187	0	3.603
5960	30	0	0.437	0.187	0	3.603
5970	30	0	0.437	0.187	0	3.603
5980	30	0	0.437	0.187	0	3.603
5990	30	0	0.437	0.187	0	3.603
6000	30	0	0.437	0.187	0	3.603
6010	30	0	0.437	0.187	0	3.603
6020	30	0	0.437	0.187	0	3.603
6030	30	0	0.437	0.187	0	3.603
6040	30	0	0.437	0.187	0	3.603
6050	30	0	0.437	0.187	0	3.603
6060	30	0	0.437	0.187	0	3.603
6070	30	0	0.437	0.187	0	3.603
6080	30	0	0.437	0.187	0	3.603
6090	30	0	0.437	0.187	0	3.603
6100	30	0	0.437	0.187	0	3.603
6110	30	0	0.437	0.187	0	3.603
6120	30	0	0.437	0.187	0	3.603
6130	30	0	0.437	0.187	0	3.603
6140	30	0	0.437	0.187	0	3.603
6150	30	0	0.437	0.187	0	3.603
6160	30	0	0.437	0.187	0	3.603
6170	30	0	0.437	0.187	0	3.603
6180	30	0	0.437	0.187	0	3.603
6190	30	0	0.437	0.187	0	3.603
6200	30	0	0.437	0.187	0	3.603
6210	30	0	0.437	0.187	0	3.603
6220	30	0	0.437	0.187	0	3.603
6230	30	0	0.437	0.187	0	3.603
6240	30	0	0.437	0.187	0	3.603
6250	30	0	0.437	0.187	0	3.603
6260	30	0	0.437	0.187	0	3.603
6270	30	0	0.437	0.187	0	3.603
6280	30	0	0.437	0.187	0	3.603
6290	30	0	0.437	0.187	0	3.603
6300	30	0	0.437	0.187	0	3.603
6310	30	0	0.437	0.187	0	3.603
6320	30	0	0.437	0.187	0	3.603
6330	30	0	0.437	0.187	0	3.603
6340	30	0	0.437	0.187	0	3.603
6350	30	0	0.437	0.187	0	3.603
6360	30	0	0.437	0.187	0	3.603
6370	30	0	0.437	0.187	0	3.603
6380	30	0	0.437	0.187	0	3.603
6390	30	0	0.437	0.187	0	3.603
6400	30	0	0.437	0.187	0	3.603
6410	30	0	0.437	0.187	0	3.603
6420	30	0	0.437	0.187	0	3.603
6430	30	0	0.437	0.187	0	3.603
6440	30	0	0.437	0.187	0	3.603
6450	30	0	0.437	0.187	0	3.603
6460	30	0	0.437	0.187	0	3.603
6470	30	0	0.437	0.187	0	3.603
6480	30	0	0.437	0.187	0	3.603
6490	30	0	0.437	0.187	0	3.603
6500	30	0	0.437	0.187	0	3.603
6510	30	0	0.437	0.187	0	3.603
6520	30	0	0.437	0.187	0	3.603
6530	30	0	0.437	0.187	0	3.603
6540	30	0	0.437	0.187	0	3.603
6550	30	0	0.437	0.187	0	3.603
6560	30	0	0.437	0.187	0	3.603
6570	30	0	0.437	0.187	0	3.603
6580	30	0	0.437	0.187	0	3.603
6590	30	0	0.437	0.187	0	3.603
6600	30	0	0.437	0.187	0	3.603
6610	30	0	0.437	0.187	0	3.603
6620	30	0	0.437	0.187	0	3.603
6630	30	0	0.437	0.187	0	3.603
6640	30	0	0.437	0.187	0	3.603
6650	30	0	0.437	0.187	0	3.603
6660	30	0	0.437	0.187	0	3.603
6670	30	0	0.437	0.187	0	3.603
6680	30	0	0.437	0.187	0	3.603
6690	30	0	0.437	0.187	0	3.603
6700	30	0	0.437	0.187	0	3.603
