#t	i33i	i33o	i50i	i50o	i15i	i15o
  0.00000000000000	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71313450796400	  0.36734798027022
  0.01111625752663	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70677087070708	  0.36734798027022
  0.02223251505327	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71312254842353	  0.36734798027022
  0.03334877257990	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71328607574043	  0.36734798027022
  0.04446503010653	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71320527215982	  0.36734798027022
  0.05558128763316	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70688660900570	  0.36734798027022
  0.06669754515980	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71329201325388	  0.36734798027022
  0.07781380268643	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71343310357951	  0.36734798027022
  0.08893006021306	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70629168896016	  0.36734798027022
  0.10004631773969	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70630725710023	  0.36734798027022
  0.11116257526633	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70664438789581	  0.36734798027022
  0.12227883279296	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70664438789581	  0.36734798027022
  0.13339509031959	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70664438789581	  0.36734798027022
  0.14451134784623	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71295160204915	  0.36734798027022
  0.15562760537286	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71295170792536	  0.36734798027022
  0.16674386289949	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71295189427108	  0.36734798027022
  0.17786012042612	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71295199827264	  0.36734798027022
  0.18897637795276	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70664473576555	  0.36734798027022
  0.20009263547939	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70664473576555	  0.36734798027022
  0.21120889300602	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70664473576555	  0.36734798027022
  0.22232515053265	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.70664473576555	  0.36734798027022
  0.23344140805929	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71295764310990	  0.36734798027022
  0.24455766558592	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71302709766440	  0.36734798027022
  0.25567392311255	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71322578197310	  0.36734798027022
  0.26679018063918	  0.19414569228164	  0.60606060606061	  0.12653562132191	  0.20000000000000	  0.71357321718630	  0.36734798027022
