   1.2589234e+05   1.0595000e+01   1.0323547e+04   1.2404092e+01   1.0323547e+04   1.2227585e+01   1.0323547e+04   1.2156982e+01
   1.2542010e+05   1.0605000e+01   1.0522076e+04   1.2401295e+01   1.0522076e+04   1.2224788e+01   1.0522076e+04   1.2154185e+01
   1.2494753e+05   1.0610000e+01   1.0720606e+04   1.2398499e+01   1.0720606e+04   1.2221991e+01   1.0720606e+04   1.2151388e+01
   1.2447473e+05   1.0615000e+01   1.0919136e+04   1.2395702e+01   1.0919136e+04   1.2219195e+01   1.0919136e+04   1.2148592e+01
   1.2400160e+05   1.0625000e+01   1.1117666e+04   1.2392905e+01   1.1117666e+04   1.2216398e+01   1.1117666e+04   1.2145795e+01
   1.2352813e+05   1.0630000e+01   1.1316195e+04   1.2390109e+01   1.1316195e+04   1.2213601e+01   1.1316195e+04   1.2142998e+01
   1.2305443e+05   1.0635000e+01   1.1514725e+04   1.2387312e+01   1.1514725e+04   1.2210805e+01   1.1514725e+04   1.2140202e+01
   1.2258040e+05   1.0645000e+01   1.1713255e+04   1.2384515e+01   1.1713255e+04   1.2208008e+01   1.1713255e+04   1.2137405e+01
   1.2210602e+05   1.0650000e+01   1.1911785e+04   1.2381719e+01   1.1911785e+04   1.2205211e+01   1.1911785e+04   1.2134609e+01
   1.2163143e+05   1.0655000e+01   1.2110314e+04   1.2378922e+01   1.2110314e+04   1.2202415e+01   1.2110314e+04   1.2131812e+01
   1.2115661e+05   1.0660000e+01   1.2308844e+04   1.2376125e+01   1.2308844e+04   1.2199618e+01   1.2308844e+04   1.2129015e+01
   1.2068156e+05   1.0665000e+01   1.2507374e+04   1.2373329e+01   1.2507374e+04   1.2196821e+01   1.2507374e+04   1.2126219e+01
   1.2020629e+05   1.0670000e+01   1.2705904e+04   1.2370532e+01   1.2705904e+04   1.2194025e+01   1.2705904e+04   1.2123422e+01
   1.1973090e+05   1.0670000e+01   1.2904433e+04   1.2367735e+01   1.2904433e+04   1.2191228e+01   1.2904433e+04   1.2120625e+01
   1.1925529e+05   1.0680000e+01   1.3102963e+04   1.2364939e+01   1.3102963e+04   1.2188431e+01   1.3102963e+04   1.2117829e+01
   1.1877935e+05   1.0685000e+01   1.3301493e+04   1.2362142e+01   1.3301493e+04   1.2185635e+01   1.3301493e+04   1.2115032e+01
   1.1830317e+05   1.0690000e+01   1.3500023e+04   1.2359345e+01   1.3500023e+04   1.2182838e+01   1.3500023e+04   1.2112235e+01
   1.1782678e+05   1.0695000e+01   1.3698552e+04   1.2356549e+01   1.3698552e+04   1.2180042e+01   1.3698552e+04   1.2109439e+01
   1.1735016e+05   1.0700000e+01   1.3897082e+04   1.2353752e+01   1.3897082e+04   1.2177245e+01   1.3897082e+04   1.2106642e+01
   1.1687331e+05   1.0705000e+01   1.4095612e+04   1.2350955e+01   1.4095612e+04   1.2174448e+01   1.4095612e+04   1.2103845e+01
   1.1639624e+05   1.0710000e+01   1.4294142e+04   1.2348159e+01   1.4294142e+04   1.2171652e+01   1.4294142e+04   1.2101049e+01
   1.1591894e+05   1.0715000e+01   1.4492671e+04   1.2345362e+01   1.4492671e+04   1.2168855e+01   1.4492671e+04   1.2098252e+01
   1.1544142e+05   1.0720000e+01   1.4691201e+04   1.2342566e+01   1.4691201e+04   1.2166058e+01   1.4691201e+04   1.2095455e+01
   1.1496367e+05   1.0725000e+01   1.4889731e+04   1.2339769e+01   1.4889731e+04   1.2163262e+01   1.4889731e+04   1.2092659e+01
   1.1448570e+05   1.0730000e+01   1.5088261e+04   1.2336972e+01   1.5088261e+04   1.2160465e+01   1.5088261e+04   1.2089862e+01
   1.1400750e+05   1.0735000e+01   1.5286790e+04   1.2334176e+01   1.5286790e+04   1.2157668e+01   1.5286790e+04   1.2087065e+01
   1.1352908e+05   1.0740000e+01   1.5485320e+04   1.2331379e+01   1.5485320e+04   1.2154872e+01   1.5485320e+04   1.2084269e+01
   1.1305055e+05   1.0740000e+01   1.5683850e+04   1.2328582e+01   1.5683850e+04   1.2152075e+01   1.5683850e+04   1.2081472e+01
   1.1257190e+05   1.0745000e+01   1.5882380e+04   1.2325786e+01   1.5882380e+04   1.2149278e+01   1.5882380e+04   1.2078675e+01
   1.1209303e+05   1.0750000e+01   1.6080909e+04   1.2322989e+01   1.6080909e+04   1.2146482e+01   1.6080909e+04   1.2075879e+01
   1.1161393e+05   1.0755000e+01   1.6279439e+04   1.2320192e+01   1.6279439e+04   1.2143685e+01   1.6279439e+04   1.2073082e+01
   1.1113461e+05   1.0760000e+01   1.6477969e+04   1.2317396e+01   1.6477969e+04   1.2140888e+01   1.6477969e+04   1.2070286e+01
   1.1065506e+05   1.0765000e+01   1.6676499e+04   1.2314599e+01   1.6676499e+04   1.2138092e+01   1.6676499e+04   1.2067489e+01
   1.1017529e+05   1.0770000e+01   1.6875028e+04   1.2311802e+01   1.6875028e+04   1.2135295e+01   1.6875028e+04   1.2064692e+01
   1.0969529e+05   1.0775000e+01   1.7073558e+04   1.2309006e+01   1.7073558e+04   1.2132498e+01   1.7073558e+04   1.2061896e+01
   1.0921519e+05   1.0775000e+01   1.7272088e+04   1.2306209e+01   1.7272088e+04   1.2129702e+01   1.7272088e+04   1.2059099e+01
   1.0873496e+05   1.0780000e+01   1.7470618e+04   1.2303412e+01   1.7470618e+04   1.2126905e+01   1.7470618e+04   1.2056302e+01
   1.0825452e+05   1.0785000e+01   1.7669147e+04   1.2300616e+01   1.7669147e+04   1.2124109e+01   1.7669147e+04   1.2053506e+01
   1.0777385e+05   1.0790000e+01   1.7867677e+04   1.2297819e+01   1.7867677e+04   1.2121312e+01   1.7867677e+04   1.2050709e+01
   1.0729295e+05   1.0795000e+01   1.8066207e+04   1.2295022e+01   1.8066207e+04   1.2118515e+01   1.8066207e+04   1.2047912e+01
   1.0681194e+05   1.0795000e+01   1.8264737e+04   1.2292226e+01   1.8264737e+04   1.2115719e+01   1.8264737e+04   1.2045116e+01
   1.0633082e+05   1.0800000e+01   1.8463266e+04   1.2289429e+01   1.8463266e+04   1.2112922e+01   1.8463266e+04   1.2042319e+01
   1.0584947e+05   1.0805000e+01   1.8661796e+04   1.2286633e+01   1.8661796e+04   1.2110125e+01   1.8661796e+04   1.2039522e+01
   1.0536790e+05   1.0810000e+01   1.8860326e+04   1.2283836e+01   1.8860326e+04   1.2107329e+01   1.8860326e+04   1.2036726e+01
   1.0488610e+05   1.0815000e+01   1.9058856e+04   1.2281039e+01   1.9058856e+04   1.2104532e+01   1.9058856e+04   1.2033929e+01
   1.0440408e+05   1.0820000e+01   1.9257385e+04   1.2278243e+01   1.9257385e+04   1.2101735e+01   1.9257385e+04   1.2031132e+01
   1.0392183e+05   1.0825000e+01   1.9455915e+04   1.2275446e+01   1.9455915e+04   1.2098939e+01   1.9455915e+04   1.2028336e+01
   1.0343947e+05   1.0825000e+01   1.9654445e+04   1.2272649e+01   1.9654445e+04   1.2096142e+01   1.9654445e+04   1.2025539e+01
   1.0295700e+05   1.0830000e+01   1.9852975e+04   1.2269853e+01   1.9852975e+04   1.2093345e+01   1.9852975e+04   1.2022742e+01
   1.0247431e+05   1.0835000e+01   2.0051504e+04   1.2267056e+01   2.0051504e+04   1.2090549e+01   2.0051504e+04   1.2019946e+01
   1.0199138e+05   1.0840000e+01   2.0250034e+04   1.2264259e+01   2.0250034e+04   1.2087752e+01   2.0250034e+04   1.2017149e+01
   1.0150824e+05   1.0845000e+01   2.0448564e+04   1.2261463e+01   2.0448564e+04   1.2084955e+01   2.0448564e+04   1.2014353e+01
   1.0102486e+05   1.0850000e+01   2.0647093e+04   1.2258666e+01   2.0647093e+04   1.2082159e+01   2.0647093e+04   1.2011556e+01
   1.0054138e+05   1.0850000e+01   2.0845623e+04   1.2255869e+01   2.0845623e+04   1.2079362e+01   2.0845623e+04   1.2008759e+01
   1.0005767e+05   1.0860000e+01   2.1044153e+04   1.2253073e+01   2.1044153e+04   1.2076565e+01   2.1044153e+04   1.2005963e+01
   9.9573624e+04   1.0865000e+01   2.1242683e+04   1.2250276e+01   2.1242683e+04   1.2073769e+01   2.1242683e+04   1.2003166e+01
   9.9089465e+04   1.0865000e+01   2.1441212e+04   1.2247479e+01   2.1441212e+04   1.2070972e+01   2.1441212e+04   1.2000369e+01
   9.8605193e+04   1.0870000e+01   2.1639742e+04   1.2244683e+01   2.1639742e+04   1.2068176e+01   2.1639742e+04   1.1997573e+01
   9.8120697e+04   1.0875000e+01   2.1838272e+04   1.2241886e+01   2.1838272e+04   1.2065379e+01   2.1838272e+04   1.1994776e+01
   9.7635637e+04   1.0895000e+01   2.2036802e+04   1.2239089e+01   2.2036802e+04   1.2062582e+01   2.2036802e+04   1.1991979e+01
   9.7150015e+04   1.0900000e+01   2.2235331e+04   1.2236293e+01   2.2235331e+04   1.2059786e+01   2.2235331e+04   1.1989183e+01
   9.6664169e+04   1.0905000e+01   2.2433861e+04   1.2233496e+01   2.2433861e+04   1.2056989e+01   2.2433861e+04   1.1986386e+01
   9.6178097e+04   1.0910000e+01   2.2632391e+04   1.2230700e+01   2.2632391e+04   1.2054192e+01   2.2632391e+04   1.1983589e+01
   9.5691800e+04   1.0915000e+01   2.2830921e+04   1.2227903e+01   2.2830921e+04   1.2051396e+01   2.2830921e+04   1.1980793e+01
   9.5205278e+04   1.0920000e+01   2.3029450e+04   1.2225106e+01   2.3029450e+04   1.2048599e+01   2.3029450e+04   1.1977996e+01
   9.4718644e+04   1.0920000e+01   2.3227980e+04   1.2222310e+01   2.3227980e+04   1.2045802e+01   2.3227980e+04   1.1975199e+01
   9.4231897e+04   1.0925000e+01   2.3426510e+04   1.2219513e+01   2.3426510e+04   1.2043006e+01   2.3426510e+04   1.1972403e+01
   9.3744813e+04   1.0935000e+01   2.3625040e+04   1.2216716e+01   2.3625040e+04   1.2040209e+01   2.3625040e+04   1.1969606e+01
   9.3257504e+04   1.0935000e+01   2.3823569e+04   1.2213920e+01   2.3823569e+04   1.2037412e+01   2.3823569e+04   1.1966809e+01
   9.2770082e+04   1.0940000e+01   2.4022099e+04   1.2211123e+01   2.4022099e+04   1.2034616e+01   2.4022099e+04   1.1964013e+01
   9.2282435e+04   1.0945000e+01   2.4220629e+04   1.2208326e+01   2.4220629e+04   1.2031819e+01   2.4220629e+04   1.1961216e+01
   9.1794563e+04   1.0950000e+01   2.4419159e+04   1.2205530e+01   2.4419159e+04   1.2029022e+01   2.4419159e+04   1.1958420e+01
   9.1306466e+04   1.0955000e+01   2.4617688e+04   1.2202733e+01   2.4617688e+04   1.2026226e+01   2.4617688e+04   1.1955623e+01
   9.0818145e+04   1.0960000e+01   2.4816218e+04   1.2199936e+01   2.4816218e+04   1.2023429e+01   2.4816218e+04   1.1952826e+01
   9.0329598e+04   1.0965000e+01   2.5014748e+04   1.2197140e+01   2.5014748e+04   1.2020632e+01   2.5014748e+04   1.1950030e+01
   8.9840826e+04   1.0970000e+01   2.5213278e+04   1.2194343e+01   2.5213278e+04   1.2017836e+01   2.5213278e+04   1.1947233e+01
   8.9351942e+04   1.0970000e+01   2.5411807e+04   1.2191546e+01   2.5411807e+04   1.2015039e+01   2.5411807e+04   1.1944436e+01
   8.8862832e+04   1.0980000e+01   2.5610337e+04   1.2188750e+01   2.5610337e+04   1.2012243e+01   2.5610337e+04   1.1941640e+01
   8.8373498e+04   1.0980000e+01   2.5808867e+04   1.2185953e+01   2.5808867e+04   1.2009446e+01   2.5808867e+04   1.1938843e+01
   8.7884051e+04   1.0985000e+01   2.6007397e+04   1.2183156e+01   2.6007397e+04   1.2006649e+01   2.6007397e+04   1.1936046e+01
   8.7394379e+04   1.0990000e+01   2.6205926e+04   1.2180360e+01   2.6205926e+04   1.2003853e+01   2.6205926e+04   1.1933250e+01
   8.6904483e+04   1.0995000e+01   2.6404456e+04   1.2177563e+01   2.6404456e+04   1.2001056e+01   2.6404456e+04   1.1930453e+01
   8.6414361e+04   1.1000000e+01   2.6602986e+04   1.2174767e+01   2.6602986e+04   1.1998259e+01   2.6602986e+04   1.1927656e+01
   8.5924014e+04   1.1005000e+01   2.6801516e+04   1.2171970e+01   2.6801516e+04   1.1995463e+01   2.6801516e+04   1.1924860e+01
   8.5433442e+04   1.1010000e+01   2.7000045e+04   1.2169173e+01   2.7000045e+04   1.1992666e+01   2.7000045e+04   1.1922063e+01
   8.4942645e+04   1.1015000e+01   2.7198575e+04   1.2166377e+01   2.7198575e+04   1.1989869e+01   2.7198575e+04   1.1919266e+01
   8.4451624e+04   1.1020000e+01   2.7397105e+04   1.2163580e+01   2.7397105e+04   1.1987073e+01   2.7397105e+04   1.1916470e+01
   8.3960377e+04   1.1025000e+01   2.7595635e+04   1.2160783e+01   2.7595635e+04   1.1984276e+01   2.7595635e+04   1.1913673e+01
   8.3468905e+04   1.1030000e+01   2.7794164e+04   1.2157987e+01   2.7794164e+04   1.1981479e+01   2.7794164e+04   1.1910876e+01
   8.2977208e+04   1.1035000e+01   2.7992694e+04   1.2155190e+01   2.7992694e+04   1.1978683e+01   2.7992694e+04   1.1908080e+01
   8.2485286e+04   1.1040000e+01   2.8191224e+04   1.2152393e+01   2.8191224e+04   1.1975886e+01   2.8191224e+04   1.1905283e+01
   8.1993140e+04   1.1045000e+01   2.8389754e+04   1.2149597e+01   2.8389754e+04   1.1973089e+01   2.8389754e+04   1.1902487e+01
   8.1500655e+04   1.1055000e+01   2.8588283e+04   1.2146800e+01   2.8588283e+04   1.1970293e+01   2.8588283e+04   1.1899690e+01
   8.1007833e+04   1.1060000e+01   2.8786813e+04   1.2144003e+01   2.8786813e+04   1.1967496e+01   2.8786813e+04   1.1896893e+01
   8.0514787e+04   1.1065000e+01   2.8985343e+04   1.2141207e+01   2.8985343e+04   1.1964699e+01   2.8985343e+04   1.1894097e+01
   8.0021515e+04   1.1070000e+01   2.9183873e+04   1.2138410e+01   2.9183873e+04   1.1961903e+01   2.9183873e+04   1.1891300e+01
   7.9528018e+04   1.1075000e+01   2.9382402e+04   1.2135613e+01   2.9382402e+04   1.1959106e+01   2.9382402e+04   1.1888503e+01
   7.9034296e+04   1.1080000e+01   2.9580932e+04   1.2132817e+01   2.9580932e+04   1.1956310e+01   2.9580932e+04   1.1885707e+01
   7.8540237e+04   1.1090000e+01   2.9779462e+04   1.2130020e+01   2.9779462e+04   1.1953513e+01   2.9779462e+04   1.1882910e+01
   7.8045840e+04   1.1095000e+01   2.9977992e+04   1.2127223e+01   2.9977992e+04   1.1950716e+01   2.9977992e+04   1.1880113e+01
   7.7551218e+04   1.1100000e+01   3.0176521e+04   1.2124427e+01   3.0176521e+04   1.1947920e+01   3.0176521e+04   1.1877317e+01
   7.7056371e+04   1.1105000e+01   3.0375051e+04   1.2121630e+01   3.0375051e+04   1.1945123e+01   3.0375051e+04   1.1874520e+01
   7.6561187e+04   1.1115000e+01   3.0573581e+04   1.2118833e+01   3.0573581e+04   1.1942326e+01   3.0573581e+04   1.1871723e+01
   7.6065665e+04   1.1120000e+01   3.0772110e+04   1.2116037e+01   3.0772110e+04   1.1939530e+01   3.0772110e+04   1.1868927e+01
   7.5569919e+04   1.1125000e+01   3.0970640e+04   1.2113240e+01   3.0970640e+04   1.1936733e+01   3.0970640e+04   1.1866130e+01
   7.5073834e+04   1.1135000e+01   3.1169170e+04   1.2110444e+01   3.1169170e+04   1.1933936e+01   3.1169170e+04   1.1863333e+01
   7.4577300e+04   1.1145000e+01   3.1367700e+04   1.2107647e+01   3.1367700e+04   1.1931140e+01   3.1367700e+04   1.1860537e+01
   7.4080428e+04   1.1150000e+01   3.1566229e+04   1.2104850e+01   3.1566229e+04   1.1928343e+01   3.1566229e+04   1.1857740e+01
   7.3583219e+04   1.1160000e+01   3.1764759e+04   1.2102054e+01   3.1764759e+04   1.1925546e+01   3.1764759e+04   1.1854943e+01
   7.3085560e+04   1.1170000e+01   3.1963289e+04   1.2099257e+01   3.1963289e+04   1.1922750e+01   3.1963289e+04   1.1852147e+01
   7.2587450e+04   1.1180000e+01   3.2161819e+04   1.2096460e+01   3.2161819e+04   1.1919953e+01   3.2161819e+04   1.1849350e+01
   7.2088891e+04   1.1190000e+01   3.2360348e+04   1.2093664e+01   3.2360348e+04   1.1917156e+01   3.2360348e+04   1.1846554e+01
   7.1589882e+04   1.1200000e+01   3.2558878e+04   1.2090867e+01   3.2558878e+04   1.1914360e+01   3.2558878e+04   1.1843757e+01
   7.1090422e+04   1.1210000e+01   3.2757408e+04   1.2088070e+01   3.2757408e+04   1.1911563e+01   3.2757408e+04   1.1840960e+01
   7.0590513e+04   1.1220000e+01   3.2955938e+04   1.2085274e+01   3.2955938e+04   1.1908766e+01   3.2955938e+04   1.1838164e+01
   7.0090041e+04   1.1235000e+01   3.3154467e+04   1.2082477e+01   3.3154467e+04   1.1905970e+01   3.3154467e+04   1.1835367e+01
   6.9589007e+04   1.1245000e+01   3.3352997e+04   1.2079680e+01   3.3352997e+04   1.1903173e+01   3.3352997e+04   1.1832570e+01
   6.9087523e+04   1.1255000e+01   3.3551527e+04   1.2076884e+01   3.3551527e+04   1.1900376e+01   3.3551527e+04   1.1829774e+01
   6.8585588e+04   1.1265000e+01   3.3750057e+04   1.2074087e+01   3.3750057e+04   1.1897580e+01   3.3750057e+04   1.1826977e+01
   6.8083316e+04   1.1270000e+01   3.3948586e+04   1.2071290e+01   3.3948586e+04   1.1894783e+01   3.3948586e+04   1.1824180e+01
   6.7580707e+04   1.1280000e+01   3.4147116e+04   1.2068494e+01   3.4147116e+04   1.1891987e+01   3.4147116e+04   1.1821384e+01
   6.7077648e+04   1.1290000e+01   3.4345646e+04   1.2065697e+01   3.4345646e+04   1.1889190e+01   3.4345646e+04   1.1818587e+01
   6.6574139e+04   1.1300000e+01   3.4544176e+04   1.2062900e+01   3.4544176e+04   1.1886393e+01   3.4544176e+04   1.1815790e+01
   6.6070292e+04   1.1305000e+01   3.4742705e+04   1.2060104e+01   3.4742705e+04   1.1883597e+01   3.4742705e+04   1.1812994e+01
   6.5566220e+04   1.1310000e+01   3.4941235e+04   1.2057307e+01   3.4941235e+04   1.1880800e+01   3.4941235e+04   1.1810197e+01
   6.5061811e+04   1.1320000e+01   3.5139765e+04   1.2054511e+01   3.5139765e+04   1.1878003e+01   3.5139765e+04   1.1807400e+01
   6.4557064e+04   1.1325000e+01   3.5338295e+04   1.2051714e+01   3.5338295e+04   1.1875207e+01   3.5338295e+04   1.1804604e+01
   6.4051980e+04   1.1335000e+01   3.5536824e+04   1.2048917e+01   3.5536824e+04   1.1872410e+01   3.5536824e+04   1.1801807e+01
   6.3546445e+04   1.1345000e+01   3.5735354e+04   1.2046121e+01   3.5735354e+04   1.1869613e+01   3.5735354e+04   1.1799010e+01
   6.3040573e+04   1.1350000e+01   3.5933884e+04   1.2043324e+01   3.5933884e+04   1.1866817e+01   3.5933884e+04   1.1796214e+01
   6.2534364e+04   1.1360000e+01   3.6132414e+04   1.2040527e+01   3.6132414e+04   1.1864020e+01   3.6132414e+04   1.1793417e+01
   6.2027817e+04   1.1365000e+01   3.6330943e+04   1.2037731e+01   3.6330943e+04   1.1861223e+01   3.6330943e+04   1.1790620e+01
   6.1520933e+04   1.1375000e+01   3.6529473e+04   1.2034934e+01   3.6529473e+04   1.1858427e+01   3.6529473e+04   1.1787824e+01
   6.1013711e+04   1.1380000e+01   3.6728003e+04   1.2032137e+01   3.6728003e+04   1.1855630e+01   3.6728003e+04   1.1785027e+01
   6.0506152e+04   1.1390000e+01   3.6926533e+04   1.2029341e+01   3.6926533e+04   1.1852833e+01   3.6926533e+04   1.1782231e+01
   5.9998143e+04   1.1400000e+01   3.7125062e+04   1.2026544e+01   3.7125062e+04   1.1850037e+01   3.7125062e+04   1.1779434e+01
   5.9489683e+04   1.1410000e+01   3.7323592e+04   1.2023747e+01   3.7323592e+04   1.1847240e+01   3.7323592e+04   1.1776637e+01
   5.8980887e+04   1.1415000e+01   3.7522122e+04   1.2020951e+01   3.7522122e+04   1.1844443e+01   3.7522122e+04   1.1773841e+01
   5.8471752e+04   1.1425000e+01   3.7720652e+04   1.2018154e+01   3.7720652e+04   1.1841647e+01   3.7720652e+04   1.1771044e+01
